Data Medicao,,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Qtd Dengue,GOOGLE TRENDS
2007-01-07,1,"11,80571429","1009,308571","21,70857143","28,40571429","24,61714286","22,10857143","84,87428571","65,97142857","8,385714286","1,945714286","109,75",0
2007-01-14,1,"3,92","1003,934286","22,66285714","32,54571429","26,96","23,55428571","78,70571429","54,11428571","9,777142857","2,422857143","109,75",0
2007-01-21,1,"2,862857143","1006,888571","21,67714286","32,57714286","26,63142857","22,68","76,93142857","49,82857143","8,74","2,422857143","109,75",0
2007-01-28,1,"2,851428571","1007,445714","22,04571429","31,16285714","25,91142857","23,09714286","80,50857143","55,25714286","9,16","2,225714286","109,75",0
2007-02-04,2,"9,291428571","1006,42","22,52285714","32,03714286","26,18571429","23,18285714","81,57714286","56,28571429","9,617142857","2,16","214,25",0
2007-02-11,2,"4,988571429","1008,905714","21,55142857","32,21142857","26,53142857","22,20285714","76,15142857","47,6","9,585714286","2,242857143","214,25",0
2007-02-18,2,"8,88","1005,482857","21,09142857","28,58","24,27428571","21,54857143","83,51428571","62,94285714","7,648571429","1,825714286","214,25",0
2007-02-25,2,"2,36","1010,085714","21,25428571",31,"25,67428571","21,46285714","78,46","52,11428571","8,502857143","1,897142857","214,25",0
2007-03-04,3,"2,634285714","1010,751429","21,14857143","31,07714286","25,74285714","21,61714286","77,51428571","50,85714286","8,771428571","2,034285714","247,25",0
2007-03-11,3,"1,817142857","1010,402857","20,60285714","31,70571429","25,80571429","21,16857143","75,64285714","45,82857143","8,88","1,974285714","247,25",0
2007-03-18,3,"0,64","1008,18","21,02857143","32,71714286","26,56571429","21,84285714","73,98","46,94285714","8,865714286","2,091428571","247,25",0
2007-03-25,3,"0,1085714286","1007,717143","22,06857143","34,41142857","27,62571429","23,04","74,04","43,05714286","8,891428571","2,057142857","247,25",0
2007-04-01,4,"0,3028571429","1008,094286","21,31142857","33,13428571","26,72857143","22,01714286","74,70857143","44,11428571","8,205714286","1,825714286",302,0
2007-04-08,4,"0,5885714286","1008,277143","21,05428571","32,08","26,3","22,28857143","75,00571429","46,71428571","8,417142857","2,008571429",302,0
2007-04-15,4,"7,982857143","1010,44","20,76571429","30,73714286","24,95428571","21,17142857","79,48571429","51,88571429","8,894285714","1,848571429",302,0
2007-04-22,4,"8,405714286","1010,728571","21,52285714","29,44571429","24,52285714","21,66","84,40857143","59,54285714","7,46","1,7",302,0
2007-04-29,4,"3,554285714","1009,88","20,40571429","30,15142857","24,52285714","20,75428571","79,69428571","53,22857143","9,182857143","2,111428571",302,0
2007-05-06,5,"0,8171428571","1010,96","18,32","28,68","22,96571429","18,79428571","77,11142857","48,82857143","7,888571429","1,974285714","330,25",0
2007-05-13,5,"0,4285714286","1012,888571","17,44285714","28,43142857","22,61333333","18,25714286","74,87428571","47,68571429","9,345714286","2,294285714","330,25",0
2007-05-20,5,"0,03333333333","1011,182857","18,94","29,26285714","23,15428571","18,62285714","79,07428571","50,74285714","7,511428571","1,822857143","330,25",0
2007-05-27,5,"1,777142857","1010,062857","17,41428571","27,40571429","21,75714286","17,95714286","78,14285714","51,71428571","8,214285714","2,114285714","330,25",0
2007-06-03,6,"0,4514285714","1011,505714","16,92857143","27,05142857","21,65142857","17,74","75,97714286","52,91428571","8,945714286","2,234285714","151,25",0
2007-06-10,6,"0,8571428571","1013,011429","16,39428571","27,11714286","20,78","16,18857143","78,01428571","47,28571429","7,265714286","1,848571429","151,25",0
2007-06-17,6,"0,04","1012,385714","17,11714286","29,47142857","22,31142857","16,86","75,27142857","43,17142857","7,897142857","2,051428571","151,25",0
2007-06-24,6,"0,4171428571","1015,38","16,80857143","28,37714286","21,53428571","16,42","77,23428571",45,"7,594285714","1,822857143","151,25",0
2007-07-01,7,"1,36","1015,934286","17,59714286","27,47714286","21,55428571","17,26571429","80,17714286","51,54285714","7,365714286","1,811428571","97,8",0
2007-07-08,7,"0,09142857143","1016,142857","17,03142857","27,79142857","21,72","17,25428571","76,81714286","49,14285714","7,908571429","1,822857143","97,8",0
2007-07-15,7,"0,1142857143","1013,148571","16,60857143","29,06571429","22,26857143","16,99714286","73,44285714","41,6","8,2","2,028571429","97,8",0
2007-07-22,7,"0,03428571429","1010,845714","17,37142857","28,65428571","22,58857143","18,13714286","74,64571429","47,14285714","9,057142857","2,268571429","97,8",0
2007-07-29,7,"0,9028571429","1012,809524","16,79619048","26,47952381","21,99714286","18,55857143","75,22571429","53,48571429","10,49142857","2,887619048","97,8",0
2007-08-05,8,"0,4866666667","1016,725238","14,13380952","26,61666667","19,85571429","14,49809524","72,09142857","42,42857143","8,44","2,059047619","42,75",0
2007-08-12,8,"1,53015873","999,2809524","16,51190476","26,72916667","20,78968254","16,44126984","78,7875","49,20952381","8,513333333","1,861904762","42,75",0
2007-08-19,8,"2,79047619","999,7285714","15,9547619","25,00238095","19,7547619","15,98809524","81,03809524","52,78571429","8,066666667","1,89047619","42,75",0
2007-08-26,8,"0,02380952381","995,4","14,76190476","27,69285714","20,7952381","15,6452381","71,91904762","40,26190476","9,342857143","2,426190476","42,75",0
2007-09-02,9,"2,611111111","997,4214286","17,95952381","27,23333333","22,16388889","18,79047619","79,52142857","54,33333333","8,264285714","2,121428571","22,4","10,2"
2007-09-09,9,"5,60952381","1000,459524","17,01666667","25,86904762","20,78571429","17,23333333","81,12142857","55,54761905","9,761904762","1,988095238","22,4","10,2"
2007-09-16,9,"1,857142857","996,9785714","15,55952381","26,63571429","20,78333333","16,23809524","75,32380952","46,07142857","9,180952381","2,133333333","22,4","10,2"
2007-09-23,9,"0,6857142857","995,1595238","15,12380952","27,42857143","21,21666667","16,50952381","71,43809524","43,78571429","9,964285714","2,35","22,4","10,2"
2007-09-30,9,"1,080952381","997,7","16,48333333","26,23571429","21,26666667","18,21190476","76,37142857","53,45238095","10,67380952","3,00952381","22,4","10,2"
2007-10-07,10,"0,7896825397","997,0079365","14,87579365","25,72857143","20,27936508","16,12142857","73,61190476","48,54761905","8,995238095","2,180555556","25,25",0
2007-10-14,10,"1,166666667","993,3071429","16,96666667","29,33571429","23,27619048","18,75238095","70,99761905","42,4047619","10,67619048","2,583333333","25,25",0
2007-10-21,10,"1,857142857","991,7119048","18,61666667","30,18095238","24,18809524","20,17619048","73,70952381","46,97619048","9,711904762","2,438095238","25,25",0
2007-10-28,10,"3,004761905","992,3289683","19,73174603","29,62777778","24,2047619","20,90436508","77,40952381","52,28571429","9,485714286","2,314285714","25,25",0
2007-11-04,11,"0,2285714286","986,8214286","20,01428571","33,06190476","26,39920635","21,96428571","70,46904762","41,4047619","11,29047619","2,94047619","33,25",0
2007-11-11,11,"2,417142857","989,842381","18,98904762","30,38452381","24,84285714","21,14365079","72,70238095","45,52380952","10,50238095","2,62047619","33,25",0
2007-11-18,11,"3,337142857","993,0859524","19,2177381","29,75428571","24,27738095","20,66404762","75,94722222","51,20238095","9,779761905","2,513452381","33,25",0
2007-11-25,11,"3,858095238","991,043254","18,01984127","28,64246032","23,16944444","19,23095238","74,70277778","49,21428571","9,719047619","2,533333333","33,25",0
2007-12-02,12,"6,819047619","989,0142857","19,2452381","28,03809524","23,26190476","20,36190476","79,58095238","58,61904762","8,942857143","2,247619048",25,0
2007-12-09,12,"4,676190476","988,2047619","21,09285714","31,70952381","25,67857143","22,14047619","77,43095238","50,78571429","10,48690476","2,560952381",25,0
2007-12-16,12,"7,520952381","988,8785714","20,00714286","29,50285714","24,52666667","20,99428571","78,23333333","55,04761905","9,554285714","2,433142857",25,0
2007-12-23,12,"3,395238095","988,6571429","20,53571429","30,40952381","24,75714286","21,16904762","78,85952381","53,5952381","10,48285714","2,377142857",25,0
2007-12-30,12,"1,8","992,2166667","19,76666667","30,2952381","24,76904762","20,60952381","75,90714286","48,85714286","9,2","1,985714286",25,0
2008-01-06,1,"0,07619047619","991,2357143","18,53809524","31,53333333","25,32380952","20,47619048","69,01666667","39,9047619","9,985714286","2,405714286","183,75",0
2008-01-13,1,"8,748571429","989,2585714","20,09428571","29,12761905","24,375","21,10333333","79,83571429","57,21428571","9,411428571","2,155428571","183,75",0
2008-01-20,1,"2,442063492","989,6690476","20,38571429","30,9547619","25,20714286","21,15714286","76,60238095","50,66666667","9,728571429","2,285714286","183,75",0
2008-01-27,1,"8,457142857","991,4219048","19,71857143","27,43809524","23,3047619","20,63333333","82,02142857","62,38095238","9,357142857","2,374285714","183,75",0
2008-02-03,2,"3,571428571","986,1130952","21,5297619","29,24166667","24,26285714","21,84714286","83,6047619","64,38095238","9,811428571","2,304285714","212,75",0
2008-02-10,2,"9,897142857","991,2412698","20,9452381","30,56190476","24,62571429","21,32380952","80,22857143","54,80952381","8,2","1,833333333","212,75",0
2008-02-17,2,"0,7285714286","990,9214286","20,0547619","31,82619048","25,73095238","21,2047619","73,03333333","44,16666667","8,934285714","2,071428571","212,75",0
2008-02-24,2,"3,337301587","990,2166667","20,93095238","31,6","25,41150794","21,93095238","78,00238095","50,88095238","9,674285714","2,085714286","212,75",0
2008-03-02,3,"15,2047619","987,6","20,51904762","28,3","23,49761905","20,65","84,4547619","62,07142857","8,902857143","2,017142857","758,4","8,8"
2008-03-09,3,"3,301666667","986,3958333","21,8","32,925","26,575","22,66","77,63166667","54,18650794","8,158380952","1,86","758,4","8,8"
2008-03-16,3,"3,055555556","990,0805556","21,01666667","30,62222222","25,075","21,78333333","79,81666667","55,97619048","8,791428571","2,11","758,4","8,8"
2008-03-23,3,"1,471428571","992,6952381","20,7","29,95714286","24,68809524","21,03809524","80,19047619","53,35714286","7,585714286","1,694285714","758,4","8,8"
2008-03-30,3,"8,766666667","990,0547619","20,53095238","29,3547619","23,7547619","20,82619048","83,51904762","56,9047619","8,865714286","1,811428571","758,4","8,8"
2008-04-06,4,"4,866666667","989,4857143","19,51428571","27,9952381","23,07142857","19,86428571","82,03571429","57,95238095","7,711428571","1,86","2373,25",25
2008-04-13,4,"3,503174603","988,9142857","21,70714286","30,89285714","25,48253968","21,89761905","81,34285714","54,33333333","7,677142857","1,685714286","2373,25",25
2008-04-20,4,"4,133333333","991,3119048","21,24761905","29,35714286","24,53809524","21,65952381","83,12857143","59,97619048","8,202857143","1,868571429","2373,25",25
2008-04-27,4,"1,738095238","989,0595238","21,01904762","30,61190476","24,93095238","21,29047619","80,40714286","52,76190476","7,877142857","1,808571429","2373,25",25
2008-05-04,5,"3,215079365","990,8","19,9452381","28,49761905","23,65833333","20,48571429","81,52857143","58,80952381","8,482857143","2,251428571","1386,5","9,25"
2008-05-11,5,"0,4","992,3690476","16,98095238","26,73333333","21,45952381","17,9047619","77,38333333","51,0952381","8,154285714","2,031428571","1386,5","9,25"
2008-05-18,5,"1,771428571","996,7357143","17,0547619","24,84047619","20,25714286","17,20238095","83,13571429","61,04761905","6,905714286","1,714285714","1386,5","9,25"
2008-05-25,5,"0,1142857143","992,6357143","16,87619048","28,27142857","21,51190476","16,75952381","77,36190476","44,33333333","6,637142857","1,717142857","1386,5","9,25"
2008-06-01,6,"0,8714285714","994,6452381","17,36666667","27,15","21,48571429","17,79761905","79,48095238","53,0952381","8,057142857","2,197142857",464,0
2008-06-08,6,"1,347619048","996,7309524","17,49285714","26,66666667","21,03095238","17,58571429","81,98571429","54,14285714","6,72","1,705714286",464,0
2008-06-15,6,"0,4476190476","994,3095238",17,"28,48571429","22,04285714","17,48571429","75,91428571","44,76190476","8,282857143","2,154285714",464,0
2008-06-22,6,"0,2047619048","994,3452381","15,74761905","26,11904762","20,1","15,9952381","78,14047619","51,21428571","8,84","2,28",464,0
2008-06-29,6,"3,179761905","1001,614583","16,4796131","23,75342262","19,4703869","16,9297619","83,85678571","62,64642857","7,975357143","2,161755952",464,0
2008-07-06,7,"2,067857143","1000,182143","16,74285714","25,31964286","20,05714286","16,80892857","82,725","56,28571429","7,732142857","1,725",142,0
2008-07-13,7,"1,403571429","1002,305357","15,25357143","24,40892857","19,25357143","15,79642857","79,40357143","53,03571429","8,453571429","2,225",142,0
2008-07-20,7,"0,1857142857","1000,482143","13,81607143","26,37321429","19,39464286","14,48035714","73,24464286","41,19642857","8,071428571","2,141071429",142,0
2008-07-27,7,"0,2071428571","999,0553571","15,24107143","27,04642857","20,57321429","15,78928571","74,23571429","43,75","8,826785714","2,291071429",142,0
2008-08-03,8,"0,07142857143","997,1142857","14,62321429","28,66428571","20,98571429","15,51428571","70,63392857","36,53571429","9,719642857","2,419642857","57,4",0
2008-08-10,8,"0,5035714286","997,0803571","17,81785714","27,56785714","22,01964286","18,21785714","79,06071429","52,46428571","8,839285714","2,214285714","57,4",0
2008-08-17,8,"1,517857143","999,4464286","16,45892857","27,6875","21,55535714","17,14821429","75,37857143","45,85714286","10,06607143","2,283928571","57,4",0
2008-08-24,8,"2,089285714","999,2910714","16,08214286","27,07857143","21,0875","16,80892857","76,04464286","45,5","9,339285714","2,271428571","57,4",0
2008-08-31,8,"0,5607142857","996,4732143","15,98392857","26,99821429","20,99107143","16,98392857","75,31964286","48,30357143","9,092857143","2,25","57,4",0
2008-09-07,9,"0,1357142857","996,4785714","14,88571429","29,40178571","21,75535714","15,87678571","68,90178571","35,60714286","9,707142857","2,623214286",44,0
2008-09-14,9,"0,1928571429","998,0392857","17,39464286","30,1875","23,3125","18,67321429","72,34464286","40,83928571","9,975","2,528571429",44,0
2008-09-21,9,"3,4","998,925","16,03392857","23,79464286","19,94821429","17,53214286","79,7","61,05357143","9,269642857","2,466071429",44,0
2008-09-28,9,"2,128571429","995,8517857","16,24821429","25,58214286","20,7875","17,83392857","76,80714286","55,26785714","9,846428571","2,498214286",44,0
2008-10-05,10,"0,5642857143","994,3642857","18,41607143","30,01607143","23,62857143","19,64642857","74,86785714","46,76785714","10,06071429","2,907142857","51,25",0
2008-10-12,10,"4,921428571","1000,076786","17,625","25,78214286","21,275","18,7","81,2","58,55357143","10,15357143","2,860714286","51,25",0
2008-10-19,10,"3,857142857","995,4214286","19,31964286","30,01071429","24,175","20,28928571","76,62142857","49,98214286","10,30178571","2,733928571","51,25",0
2008-10-26,10,"5,910714286","997,2625","19,01428571","29,13214286","23,66428571","19,86607143","77,76428571","51,35714286","9,944642857","2,655357143","51,25",0
2008-11-02,11,"1,221428571","994,1571429","19,02678571","29,46607143","23,97678571","20,52142857","75,93214286","51,89285714","9,442857143","2,598214286",109,0
2008-11-09,11,"4,696428571","991,6375","20,61785714","30,29107143","24,93214286","21,65714286","78,72857143","54,05357143","9,75","2,257142857",109,0
2008-11-16,11,"14,20714286","990,0178571","20,78392857","28,225","23,83928571","21,26071429","84,13928571","63,78571429","9,608928571","2,335714286",109,0
2008-11-23,11,"21,84642857","995,1482143","18,87321429","24,98392857","21,44107143","19,49107143","86,16428571","68,41071429","10,05535714","2,460714286",109,0
2008-11-30,11,"27,18214286","994,0035714","19,86964286","25,46428571","21,76071429","19,84464286","89,56785714","71,55357143","8,4125",2,109,0
2008-12-07,12,"8,467857143","991,5434524","19,41190476","27,32113095","22,77470238","19,94404762","82,65535714","60,91071429","8,714285714","2,143452381","297,5",0
2008-12-14,12,"2,714285714","993,2892857","19,52142857","28,02678571","23,21964286","20,06071429","81,21428571","59,33928571","8,442857143","2,257142857","297,5",0
2008-12-21,12,"8,681428571","990,8785714","20,80714286","28,28035714","24,0175","21,14107143","83,56428571","63,60714286","9,046428571","2,201785714","297,5",0
2008-12-28,12,"17,21785714","990,6446429","21,51607143","28,76964286","24,16428571","21,66785714","86,13214286","64,375","9,692857143","2,191071429","297,5",0
2009-01-04,1,"5,378571429","989,6839286","21,53035714","31,46785714","25,60714286","22,15535714","79,67678571","52,28571429","10,11607143","2,417857143","575,75",0
2009-01-11,1,"20,43214286","994,1357143","20,90178571","27,88392857","23,65535714","20,78214286","85,75535714","66,32142857","8,807142857","1,930357143","575,75",0
2009-01-18,1,"1,210714286","993,0357143","21,27678571","31,71428571","26,15892857","22,32142857","76,47321429","50,01785714","9,719642857","2,601785714","575,75",0
2009-01-25,1,"8,232142857","992,3339286","21,14642857","29,7125","24,74464286","21,9125","81,82678571","59,44642857","9,280357143","2,3625","575,75",0
2009-02-01,2,"3,44702381","992,9321429","21,21964286","31,28392857","25,5139881","21,82321429","78,86071429","52,55357143","9,564285714","2,3625",1327,0
2009-02-08,2,"0,8535714286","993,0571429","21,34285714","32,65178571","26,45535714","22,42142857","75,55178571","46,91071429","9,55","2,364285714",1327,0
2009-02-15,2,"3,203571429","991,4928571","21,19464286","31,48928571","25,89285714","22,41071429","77,25535714","51,53571429","10,05535714","2,455357143",1327,0
2009-02-22,2,"4,592857143","993,5607143","21,06071429","30,48571429","25,12678571","21,49464286","79,99464286","53,94642857","9,096428571","2,142857143",1327,0
2009-03-01,3,"1,539285714","992,9017857","21,00892857","32,45892857","26,14107143","21,90714286","75,66428571","46,125","9,183928571","2,139285714",1670,"6,4"
2009-03-08,3,"0,4928571429","991,6678571","21,0875","33,62857143","26,76964286","22,29107143","73,51607143","43,64285714",9,"2,253571429",1670,"6,4"
2009-03-15,3,"2,428571429","991,175","20,60535714","33,84821429","26,55","21,9","72,82857143","39,73214286","9,428571429","2,289285714",1670,"6,4"
2009-03-22,3,"6,285714286","993,2732143","21,35892857","30,25892857","25,08214286","22,09464286","81,31607143","55,625","8,466071429","2,178571429",1670,"6,4"
2009-03-29,3,"13,33571429","990,2053571","21,75714286","29,21964286","24,53392857","22,09642857","85,46964286","63,875","7,664285714","1,785714286",1670,"6,4"
2009-04-05,4,"15,60714286","990,8446429","21,91964286","28,50714286","24,41071429","22,14642857","86,79107143","66,44642857","8,751785714","2,0875","1881,5","4,25"
2009-04-12,4,"10,1","992,5267857","21,24464286","29,25357143","24,45714286","21,65178571","83,42321429","61,16071429","7,998214286","1,973214286","1881,5","4,25"
2009-04-19,4,"5,467857143","996,8071429","19,42321429","28,175","23,08392857","19,98214286","81,2","56,82142857","8,341071429","2,117857143","1881,5","4,25"
2009-04-26,4,"3,071428571","994,5535714","19,42321429","28,63035714","23,15892857","19,49107143","81,21785714","53,46428571","7,15","1,760714286","1881,5","4,25"
2009-05-03,5,"2,767857143","995,2392857","18,48035714","27,3375","22,20714286","18,92321429","80,84464286","55,5","7,730357143","2,126785714",1697,6
2009-05-10,5,"0,3535714286","995,8285714","18,575","27,65535714","22,24464286","18,52142857","81,29464286","56,08928571","7,091071429","1,821428571",1697,6
2009-05-17,5,"0,325","993,5285714","18,97678571","28,44285714","22,90357143","19,38571429","80,15","54,80357143","7,908928571","2,039285714",1697,6
2009-05-24,5,"1,767857143","999,6303571","17,02857143","25,85535714","20,63571429","17,32142857","81,48571429","55,16071429","7,417857143","1,901785714",1697,6
2009-05-31,5,"0,7142857143","995,7982143","17,99464286","28,17857143","22,03571429","17,93928571","79,80714286","52,46428571","7,696428571","2,042857143",1697,6
2009-06-07,6,"1,339285714","997,1125","17,11071429","25,21607143","20,75714286","18,14285714","80,71607143","62,125","8,469642857","2,396428571","963,25","3,75"
2009-06-14,6,"3,160714286","998,8946429","16,11607143","25,35","19,98214286","16,46964286","79,95892857","55,53571429","7,308928571","1,998214286","963,25","3,75"
2009-06-21,6,"0,7357142857","997,65","16,70178571","25,50178571","20,17142857","16,62142857","82,01428571","57,35714286","7,15","1,823214286","963,25","3,75"
2009-06-28,6,"0,625","998,3017857","17,30178571","26,60892857","20,87321429","17,20178571","81,85535714","54,39285714","6,948214286","1,742857143","963,25","3,75"
2009-07-05,7,"1,433333333","997,0053571","17,48928571","27,79880952","21,46994048","17,44047619","80,28928571","50,16071429","7,528571429","1,922321429","280,5",0
2009-07-12,7,"2,693877551","997,4897959","16,99183673","26,54897959","21,01428571","17,33265306","78,00178571","53,03571429","8,648214286","2,524489796","280,5",0
2009-07-19,7,"2,428571429","1000,408929","17,03214286","25,90178571","20,64693878","17,20714286","80,68125","55,80357143","7,560714286","2,028571429","280,5",0
2009-07-26,7,"1,264285714","997,4321429","17,46428571","26,75178571","21,29285714","17,55714286","80,68571429","55,94642857","7,960714286","2,075","280,5",0
2009-08-02,8,"0,8535714286","998,7","17,72857143","27,99107143","21,82678571","17,42142857","79,6125","51,60714286","8,217857143","1,982142857","103,6",3
2009-08-09,8,"0,2285714286","998,9535714","16,91607143","28,24285714","21,95","17,4375","75,95357143","46,05357143","8,785714286","2,3125","103,6",3
2009-08-16,8,"1,696428571","1000,298214","16,21071429","26,00178571","20,61785714","17,05","77,80178571","53,55357143","9,548214286","2,55","103,6",3
2009-08-23,8,"2,610714286","995,6696429","17,10535714","26,75357143","21,41607143","18,1125","78,46964286","54,17857143","10,19821429","2,617857143","103,6",3
2009-08-30,8,"5,057142857","999,5089286","17,38928571","24,86785714","20,48571429","17,8625","83,89285714","62,03571429","8,191071429","2,160714286","103,6",3
2009-09-06,9,"0,1392857143","996,1678571","18,30178571","30,40535714","23,52142857","18,92678571","75,10357143","45,03571429","9,869642857","2,657142857","49,5",0
2009-09-13,9,"1,403571429","998,1517857","18,47857143","28,86785714","23,22321429","19,39642857","76,825","49,67857143","10,125","2,657142857","49,5",0
2009-09-20,9,"0,02857142857","995,7035714","18,11785714","29,59464286","23,36964286","19,46071429","74,57142857","47,25","9,448214286","2,419642857","49,5",0
2009-09-27,9,"3,678571429","995,1803571","18,65357143","27,92857143","22,72321429","19,95892857","79,34285714","56,82142857","9,7375","2,517857143","49,5",0
2009-10-04,10,"1,096428571","996,9910714","17,61964286","28,52321429","22,63214286","19,18571429","75,44107143","51,41071429","9,9","2,789285714","22,25",0
2009-10-11,10,"3,56125","994,548125","19,065","28,645","23,284375","20,1589881","77,1639881","54,26785714","9,175","2,26","22,25",0
2009-10-18,10,"1,248809524","992,6017857","20,01964286","30,64464286","24,58214286","20,86071429","77,69285714","49,92857143","9,596428571","2,298214286","22,25",0
2009-10-25,10,"2,764285714","990,0482143","20,57678571","29,96964286","24,65535714","21,36964286","79,56071429","55,21428571","9,546428571","2,432142857","22,25",0
2009-11-01,11,"47,65714286","991,1910714","20,59107143","25,41071429","22,45357143","20,84642857","89,91071429","77,64285714","9,830357143","2,285714286","45,8",0
2009-11-08,11,"7,078571429","992,4232143","20,02678571","30,94642857","25,19642857","21,20535714","75,4875","49,375","10,66964286","2,958928571","45,8",0
2009-11-15,11,"0,8821428571","990,9607143","20,34821429","31,72321429","25,72321429","21,86428571","74,3125","47,89285714","10,22321429","2,583928571","45,8",0
2009-11-22,11,"1,571428571","993,3321429","19,83571429","30,81071429","25,19464286","21,09642857","74,53035714","49,05357143","10,46071429","2,739285714","45,8",0
2009-11-29,11,"0,2357142857","990,6267857","19,70535714","33,64107143","26,5875","21,67142857","68,78035714","39,35714286","11,125","2,907142857","45,8",0
2009-12-06,12,"11,91071429","989,8035714","20,90714286","29,93571429","25,29464286","22,09285714","78,48035714","57,64285714","10,32142857","2,516071429",107,0
2009-12-13,12,"0,7035714286","991,75","20,45","32,53571429","26,07678571","21,78035714","73,70357143","44,64285714","9,614285714","2,385714286",107,0
2009-12-20,12,"3,782142857","994,575","20,40892857","30,43214286","24,80892857","21,34821429","78,30535714","52,92857143","8,871428571","2,239285714",107,0
2009-12-27,12,"1,153571429","992,0285714","20,81071429","32,75535714","26,31428571","22,06071429","73,77142857","44,89285714","10,00892857","2,355357143",107,0
2010-01-03,1,"4,342857143","990,0071429","21,17857143","32,60892857","26,74107143","22,90714286","73,77678571","47,80357143","11,83392857","2,866071429",177,0
2010-01-10,1,"0,8678571429","992,1464286","20,64107143","33,71607143","27,00892857","22,43571429","70,68571429","41,41071429","10,67321429","2,641071429",177,0
2010-01-17,1,"0,3446428571","994,1410714","20,20714286","33,75535714","27,16339286","22,54285714","68,49285714","39,5","10,89642857","2,789285714",177,0
2010-01-24,1,"0,3821428571","993,0625","20,43035714","34,28214286","27,48392857","22,78392857","68,425","38,60714286","11,01785714","2,794642857",177,0
2010-01-31,1,"0,9535714286","993,325","20,01071429","33,62678571","27,06071429","22,29107143","68,40535714","38,80357143","10,85","2,675",177,0
2010-02-07,2,"2,507142857","994,4857143","20,53214286","33,53392857","26,88035714","22,33571429","71,11428571","41,28571429","10,95892857","2,516071429","259,75",0
2010-02-14,2,"1,328571429","993,0232143","20,53571429","33,1","26,9","22,63392857","70,92321429",43,"10,44821429","2,510714286","259,75",0
2010-02-21,2,"1,553571429","994,0339286","21,02678571","33,85892857","27,19464286","22,875","71,86071429","42,5","10,10357143","2,330357143","259,75",0
2010-02-28,2,"5,189285714","991,9535714","20,42142857","33,03214286","26,64107143","22,725","71,79464286","43,82142857","10,25","2,666071429","259,75",0
2010-03-07,3,"24,31785714","991,0142857","21,68214286","28,31607143","24,30357143","22,175","86,20535714","67,875","8,1375","1,933928571","794,25","3,75"
2010-03-14,3,"5,367857143","989,3857143","22,43571429","34,05178571","27,41964286","23,18392857","75,98392857","48,32142857","10,46428571","2,280357143","794,25","3,75"
2010-03-21,3,"3,303571429","994,1178571","21,30714286","31,39107143","25,52142857","22,28928571","79,10892857","51,98214286","9,417857143","2,235714286","794,25","3,75"
2010-03-28,3,"4,803571429","993,2696429","21,7875","31,65","25,99642857","22,39107143","79,35892857","53,48214286","8,880357143","2,030357143","794,25","3,75"
2010-04-04,4,"5,307142857","992,7607143","21,9625","30,67678571","25,5625","22,65714286","81,96428571","57,98214286","8,291071429","1,926785714",1056,0
2010-04-11,4,"9,796428571","992,45","18,0625","28,225","22,71785714","19,2625","76,81964286","51,25","9,635714286","2,473214286",1056,0
2010-04-18,4,"5,675","997,5982143","19,54285714","27,80535714","22,82857143","19,69464286","82,98214286","59,58928571","8,176785714","2,026785714",1056,0
2010-04-25,4,"0,3607142857","994,7321429","20,32678571","30,52678571","24,47857143","20,48928571","79,58035714","50,01785714","7,371428571","1,828571429",1056,0
2010-05-02,5,"3,876785714","995,5928571","20,08303571","28,22559524","23,36785714","20,7077381","82,79047619","60,60714286","8,196428571","1,900892857","1079,6",0
2010-05-09,5,"0,612244898","992,7346939","18,0047619","30,10068027","23,02857143","18,41768707","74,80285714","43,89285714","7,473214286","1,946938776","1079,6",0
2010-05-16,5,"4,089795918","992,5857143","17,63265306","26,50612245","21,24489796","17,90204082","81,55102041","59,03571429","7,367857143","1,879591837","1079,6",0
2010-05-23,5,"0,7346938776","991,8591837","18,5877551","27,57755102","22,21428571","18,94285714","81,41020408","56,66369048","6,616964286","1,595918367","1079,6",0
2010-05-30,5,"3,8","993,9938776","18,4","27,04081633","21,85714286","18,50408163","82,16326531","58,44940476","7,550297619","1,981632653","1079,6",0
2010-06-06,6,"2,069387755","996,9183673","16,11428571","24,67346939","19,97346939","17,15510204","80,11836735","59,02083333","8,801785714","2,271428571","850,5",0
2010-06-13,6,"0,07142857143","998,8395918","13,99673469","24,52489796","18,85663265","14,57102041","75,11666667","50,125","8,167857143","2,207755102","850,5",0
2010-06-20,6,"0,09795918367","995,2877551","13,83673469","27,25102041","19,75510204","14,50816327","71,98979592","40,75297619","7,808333333","2,179591837","850,5",0
2010-06-27,6,"1,546938776","997,4285714","16,56530612","26,13265306","20,51632653","16,80408163","80,22653061","54,14285714","7,422619048","1,928571429","850,5",0
